Dataset,Req_ID,Type,Split,PairGroupID,GoldLinkCount,DensityGroup,Code_File,Label,PairRole,SampledWithReplacement
iTrust,UC30S2,Mixed,heldout,142,4,3-10,validate/PatientValidator.java,0,negative,False
iTrust,UC30S3,Mixed,heldout,143,3,3-10,action/SendMessageAction.java,1,positive,False
iTrust,UC30S3,Mixed,heldout,143,3,3-10,beans/DrugInteractionBean.java,0,negative,False
iTrust,UC30S3,Mixed,heldout,144,3,3-10,action/ViewMyMessagesAction.java,1,positive,False
iTrust,UC30S3,Mixed,heldout,144,3,3-10,risk/Type1DiabetesRisks.java,0,negative,False
iTrust,UC30S3,Mixed,heldout,145,3,3-10,dao/mysql/MessageDAO.java,1,positive,False
iTrust,UC30S3,Mixed,heldout,145,3,3-10,action/base/PatientBaseAction.java,0,negative,False
iTrust,UC30S4,Mixed,heldout,146,3,3-10,action/SendMessageAction.java,1,positive,False
iTrust,UC30S4,Mixed,heldout,146,3,3-10,validate/EditOfficeVisitValidator.java,0,negative,False
iTrust,UC30S4,Mixed,heldout,147,3,3-10,action/ViewMyMessagesAction.java,1,positive,False
iTrust,UC30S4,Mixed,heldout,147,3,3-10,action/ChangeSessionTimeoutAction.java,0,negative,False
iTrust,UC30S4,Mixed,heldout,148,3,3-10,dao/mysql/MessageDAO.java,1,positive,False
iTrust,UC30S4,Mixed,heldout,148,3,3-10,action/EditPrescriptionAction.java,0,negative,False
iTrust,UC30S5,FR,heldout,149,2,1-2,action/ViewMyMessagesAction.java,1,positive,False
iTrust,UC30S5,FR,heldout,149,2,1-2,exception/DBException.java,0,negative,False
iTrust,UC30S5,FR,heldout,150,2,1-2,dao/mysql/MessageDAO.java,1,positive,False
iTrust,UC30S5,FR,heldout,150,2,1-2,beans/loaders/LOINCBeanLoader.java,0,negative,False
iTrust,UC31S1,FR,heldout,151,3,3-10,action/ViewExpiredPrescriptionsAction.java,1,positive,False
iTrust,UC31S1,FR,heldout,151,3,3-10,dao/mysql/SurveyResultDAO.java,0,negative,False
iTrust,UC31S1,FR,heldout,152,3,3-10,dao/mysql/PatientDAO.java,1,positive,False
iTrust,UC31S1,FR,heldout,152,3,3-10,dao/mysql/FakeEmailDAO.java,0,negative,False
iTrust,UC31S1,FR,heldout,153,3,3-10,dao/mysql/PersonnelDAO.java,1,positive,False
iTrust,UC31S1,FR,heldout,153,3,3-10,action/EditOfficeVisitAction.java,0,negative,False
iTrust,UC32S2,FR,heldout,154,3,3-10,action/ViewPrescriptionRenewalNeedsAction.java,1,positive,False
iTrust,UC32S2,FR,heldout,154,3,3-10,action/ViewAdverseEventAction.java,0,negative,False
iTrust,UC32S2,FR,heldout,155,3,3-10,dao/mysql/PatientDAO.java,1,positive,False
iTrust,UC32S2,FR,heldout,155,3,3-10,exception/FormValidationException.java,0,negative,False
iTrust,UC32S2,FR,heldout,156,3,3-10,dao/mysql/PersonnelDAO.java,1,positive,False
iTrust,UC32S2,FR,heldout,156,3,3-10,beans/loaders/AdverseEventBeanLoader.java,0,negative,False
iTrust,UC33S1,FR,heldout,157,4,3-10,action/ReferralManagementAction.java,1,positive,False
iTrust,UC33S1,FR,heldout,157,4,3-10,action/ViewSurveyResultAction.java,0,negative,False
iTrust,UC33S1,FR,heldout,158,4,3-10,dao/mysql/PatientDAO.java,1,positive,False
iTrust,UC33S1,FR,heldout,158,4,3-10,validate/AllergyBeanValidator.java,0,negative,False
iTrust,UC33S1,FR,heldout,159,4,3-10,dao/mysql/PersonnelDAO.java,1,positive,False
iTrust,UC33S1,FR,heldout,159,4,3-10,action/AddHCPAction.java,0,negative,False
iTrust,UC33S1,FR,heldout,160,4,3-10,dao/mysql/ReferralDAO.java,1,positive,False
iTrust,UC33S1,FR,heldout,160,4,3-10,action/EditPrescriptionAction.java,0,negative,False
iTrust,UC33S2,FR,heldout,161,4,3-10,action/ReferralManagementAction.java,1,positive,False
iTrust,UC33S2,FR,heldout,161,4,3-10,server/SessionTimeoutListener.java,0,negative,False
iTrust,UC33S2,FR,heldout,162,4,3-10,dao/mysql/PatientDAO.java,1,positive,False
iTrust,UC33S2,FR,heldout,162,4,3-10,action/ManageHospitalAssignmentsAction.java,0,negative,False
iTrust,UC33S2,FR,heldout,163,4,3-10,dao/mysql/PersonnelDAO.java,1,positive,False
iTrust,UC33S2,FR,heldout,163,4,3-10,validate/AddPersonnelValidator.java,0,negative,False
iTrust,UC33S2,FR,heldout,164,4,3-10,dao/mysql/ReferralDAO.java,1,positive,False
iTrust,UC33S2,FR,heldout,164,4,3-10,action/EditOfficeVisitAction.java,0,negative,False
iTrust,UC34E1,FR,heldout,165,2,1-2,action/GetUserNameAction.java,1,positive,False
iTrust,UC34E1,FR,heldout,165,2,1-2,validate/HealthRecordFormValidator.java,0,negative,False
iTrust,UC34E1,FR,heldout,166,2,1-2,dao/mysql/AuthDAO.java,1,positive,False
iTrust,UC34E1,FR,heldout,166,2,1-2,beans/ApptTypeBean.java,0,negative,False
iTrust,UC34E2,Mixed,heldout,167,1,1-2,validate/RemoteMonitoringDataBeanValidator.java,1,positive,False
iTrust,UC34E2,Mixed,heldout,167,1,1-2,dao/mysql/ApptTypeDAO.java,0,negative,False
iTrust,UC34E3,Mixed,validation,168,1,1-2,validate/RemoteMonitoringDataBeanValidator.java,1,positive,False
iTrust,UC34E3,Mixed,validation,168,1,1-2,beans/loaders/PrescriptionBeanLoader.java,0,negative,False
iTrust,UC34E4,Mixed,heldout,169,1,1-2,dao/mysql/RemoteMonitoringDAO.java,1,positive,False
iTrust,UC34E4,Mixed,heldout,169,1,1-2,exception/FormValidationException.java,0,negative,False
iTrust,UC34S1,FR,heldout,170,4,3-10,action/EditMonitoringListAction.java,1,positive,False
iTrust,UC34S1,FR,heldout,170,4,3-10,action/PrescriptionReportAction.java,0,negative,False
iTrust,UC34S1,FR,heldout,171,4,3-10,action/GetUserNameAction.java,1,positive,False
iTrust,UC34S1,FR,heldout,171,4,3-10,beans/loaders/PersonnelLoader.java,0,negative,False
iTrust,UC34S1,FR,heldout,172,4,3-10,dao/mysql/AuthDAO.java,1,positive,False
iTrust,UC34S1,FR,heldout,172,4,3-10,validate/HealthRecordFormValidator.java,0,negative,False
iTrust,UC34S1,FR,heldout,173,4,3-10,dao/mysql/RemoteMonitoringDAO.java,1,positive,False
iTrust,UC34S1,FR,heldout,173,4,3-10,action/UpdateHospitalListAction.java,0,negative,False
iTrust,UC34S2,FR,heldout,174,2,1-2,action/AddRemoteMonitoringDataAction.java,1,positive,False
iTrust,UC34S2,FR,heldout,174,2,1-2,beans/loaders/FamilyBeanLoader.java,0,negative,False
iTrust,UC34S2,FR,heldout,175,2,1-2,dao/mysql/RemoteMonitoringDAO.java,1,positive,False
iTrust,UC34S2,FR,heldout,175,2,1-2,action/ViewMyRecordsAction.java,0,negative,False
iTrust,UC34S3,FR,heldout,176,3,3-10,action/ViewMyRemoteMonitoringListAction.java,1,positive,False
iTrust,UC34S3,FR,heldout,176,3,3-10,risk/Type2DiabetesRisks.java,0,negative,False
iTrust,UC34S3,FR,heldout,177,3,3-10,dao/mysql/AuthDAO.java,1,positive,False
iTrust,UC34S3,FR,heldout,177,3,3-10,action/LoginFailureAction.java,0,negative,False
iTrust,UC34S3,FR,heldout,178,3,3-10,dao/mysql/RemoteMonitoringDAO.java,1,positive,False
iTrust,UC34S3,FR,heldout,178,3,3-10,validate/MessageValidator.java,0,negative,False
iTrust,UC34S4,FR,heldout,179,3,3-10,action/ViewMyRemoteMonitoringListAction.java,1,positive,False
iTrust,UC34S4,FR,heldout,179,3,3-10,dao/mysql/RiskDAO.java,0,negative,False
iTrust,UC34S4,FR,heldout,180,3,3-10,dao/mysql/PatientDAO.java,1,positive,False
iTrust,UC34S4,FR,heldout,180,3,3-10,beans/PatientVisitBean.java,0,negative,False
iTrust,UC34S4,FR,heldout,181,3,3-10,dao/mysql/RemoteMonitoringDAO.java,1,positive,False
iTrust,UC34S4,FR,heldout,181,3,3-10,DateUtil.java,0,negative,False
iTrust,UC34S5,FR,heldout,182,4,3-10,action/AddRemoteMonitoringDataAction.java,1,positive,False
iTrust,UC34S5,FR,heldout,182,4,3-10,beans/ApptBean.java,0,negative,False
iTrust,UC34S5,FR,heldout,183,4,3-10,action/ViewMyRemoteMonitoringListAction.java,1,positive,False
iTrust,UC34S5,FR,heldout,183,4,3-10,action/AddERespAction.java,0,negative,False
iTrust,UC34S5,FR,heldout,184,4,3-10,dao/mysql/AuthDAO.java,1,positive,False
iTrust,UC34S5,FR,heldout,184,4,3-10,action/GetUserNameAction.java,0,negative,False
iTrust,UC34S5,FR,heldout,185,4,3-10,dao/mysql/RemoteMonitoringDAO.java,1,positive,False
iTrust,UC34S5,FR,heldout,185,4,3-10,beans/loaders/PrescriptionBeanLoader.java,0,negative,False
iTrust,UC34S6,FR,heldout,186,4,3-10,action/AddRemoteMonitoringDataAction.java,1,positive,False
iTrust,UC34S6,FR,heldout,186,4,3-10,action/ReportAdverseEventAction.java,0,negative,False
iTrust,UC34S6,FR,heldout,187,4,3-10,action/EditRepresentativesAction.java,1,positive,False
iTrust,UC34S6,FR,heldout,187,4,3-10,action/SurveyAction.java,0,negative,False
iTrust,UC34S6,FR,heldout,188,4,3-10,dao/mysql/PatientDAO.java,1,positive,False
iTrust,UC34S6,FR,heldout,188,4,3-10,beans/VisitFlag.java,0,negative,False
iTrust,UC34S6,FR,heldout,189,4,3-10,dao/mysql/RemoteMonitoringDAO.java,1,positive,False
iTrust,UC34S6,FR,heldout,189,4,3-10,beans/ApptTypeBean.java,0,negative,False
iTrust,UC35S1,FR,heldout,190,5,3-10,EmailUtil.java,1,positive,False
iTrust,UC35S1,FR,heldout,190,5,3-10,enums/Gender.java,0,negative,False
iTrust,UC35S1,FR,heldout,191,5,3-10,action/ReportAdverseEventAction.java,1,positive,False
iTrust,UC35S1,FR,heldout,191,5,3-10,action/UpdateNDCodeListAction.java,0,negative,False
iTrust,UC35S1,FR,heldout,192,5,3-10,action/ViewPrescriptionRecordsAction.java,1,positive,False
iTrust,UC35S1,FR,heldout,192,5,3-10,beans/PrescriptionBean.java,0,negative,False
iTrust,UC35S1,FR,heldout,193,5,3-10,dao/mysql/AdverseEventDAO.java,1,positive,False
iTrust,UC35S1,FR,heldout,193,5,3-10,beans/loaders/ReferralBeanLoader.java,0,negative,False
iTrust,UC35S1,FR,heldout,194,5,3-10,dao/mysql/PatientDAO.java,1,positive,False
iTrust,UC35S1,FR,heldout,194,5,3-10,beans/loaders/LabProcedureBeanLoader.java,0,negative,False
iTrust,UC35S2,FR,heldout,195,5,3-10,EmailUtil.java,1,positive,False
iTrust,UC35S2,FR,heldout,195,5,3-10,beans/LabProcedureBean.java,0,negative,False
iTrust,UC35S2,FR,heldout,196,5,3-10,action/ReportAdverseEventAction.java,1,positive,False
iTrust,UC35S2,FR,heldout,196,5,3-10,risk/factors/FamilyHistoryFactor.java,0,negative,False
iTrust,UC35S2,FR,heldout,197,5,3-10,action/ViewMyRecordsAction.java,1,positive,False
iTrust,UC35S2,FR,heldout,197,5,3-10,beans/loaders/PatientLoader.java,0,negative,False
iTrust,UC35S2,FR,heldout,198,5,3-10,dao/mysql/AdverseEventDAO.java,1,positive,False
iTrust,UC35S2,FR,heldout,198,5,3-10,risk/factors/EthnicityFactor.java,0,negative,False
iTrust,UC35S2,FR,heldout,199,5,3-10,dao/mysql/OfficeVisitDAO.java,1,positive,False
iTrust,UC35S2,FR,heldout,199,5,3-10,dao/mysql/LabProcedureDAO.java,0,negative,False
iTrust,UC36S1,FR,heldout,200,4,3-10,EmailUtil.java,1,positive,False
iTrust,UC36S1,FR,heldout,200,4,3-10,beans/loaders/ReportRequestBeanLoader.java,0,negative,False
iTrust,UC36S1,FR,heldout,201,4,3-10,action/MonitorAdverseEventAction.java,1,positive,False
iTrust,UC36S1,FR,heldout,201,4,3-10,action/EditRepresentativesAction.java,0,negative,False
iTrust,UC36S1,FR,heldout,202,4,3-10,dao/mysql/AdverseEventDAO.java,1,positive,False
iTrust,UC36S1,FR,heldout,202,4,3-10,beans/loaders/HospitalBeanLoader.java,0,negative,False
iTrust,UC36S1,FR,heldout,203,4,3-10,dao/mysql/PatientDAO.java,1,positive,False
iTrust,UC36S1,FR,heldout,203,4,3-10,Localization.java,0,negative,False
iTrust,UC36S2,FR,heldout,204,4,3-10,EmailUtil.java,1,positive,False
iTrust,UC36S2,FR,heldout,204,4,3-10,beans/TransactionBean.java,0,negative,False
iTrust,UC36S2,FR,heldout,205,4,3-10,action/MonitorAdverseEventAction.java,1,positive,False
iTrust,UC36S2,FR,heldout,205,4,3-10,validate/HospitalBeanValidator.java,0,negative,False
iTrust,UC36S2,FR,heldout,206,4,3-10,dao/mysql/AdverseEventDAO.java,1,positive,False
iTrust,UC36S2,FR,heldout,206,4,3-10,beans/loaders/ReportRequestBeanLoader.java,0,negative,False
iTrust,UC36S2,FR,heldout,207,4,3-10,dao/mysql/PatientDAO.java,1,positive,False
iTrust,UC36S2,FR,heldout,207,4,3-10,action/UpdateLOINCListAction.java,0,negative,False
iTrust,UC36S3,FR,heldout,208,6,3-10,EmailUtil.java,1,positive,False
iTrust,UC36S3,FR,heldout,208,6,3-10,beans/loaders/LabProcedureBeanLoader.java,0,negative,False
iTrust,UC36S3,FR,heldout,209,6,3-10,action/MonitorAdverseEventAction.java,1,positive,False
iTrust,UC36S3,FR,heldout,209,6,3-10,risk/Type1DiabetesRisks.java,0,negative,False
iTrust,UC36S3,FR,heldout,210,6,3-10,action/SendMessageAction.java,1,positive,False
iTrust,UC36S3,FR,heldout,210,6,3-10,dao/mysql/VisitRemindersDAO.java,0,negative,False
iTrust,UC36S3,FR,heldout,211,6,3-10,dao/mysql/AdverseEventDAO.java,1,positive,False
iTrust,UC36S3,FR,heldout,211,6,3-10,action/base/PatientBaseAction.java,0,negative,False
iTrust,UC36S3,FR,heldout,212,6,3-10,dao/mysql/MessageDAO.java,1,positive,False
iTrust,UC36S3,FR,heldout,212,6,3-10,validate/AddPersonnelValidator.java,0,negative,False
iTrust,UC36S3,FR,heldout,213,6,3-10,dao/mysql/PersonnelDAO.java,1,positive,False
iTrust,UC36S3,FR,heldout,213,6,3-10,validate/DrugInteractionValidator.java,0,negative,False
iTrust,UC37S1,FR,heldout,214,2,1-2,action/EditOfficeVisitAction.java,1,positive,False
iTrust,UC37S1,FR,heldout,214,2,1-2,action/EditPHRAction.java,0,negative,False
iTrust,UC37S1,FR,heldout,215,2,1-2,dao/mysql/AllergyDAO.java,1,positive,False
iTrust,UC37S1,FR,heldout,215,2,1-2,beans/VisitFlag.java,0,negative,False
iTrust,UC37S2,FR,heldout,216,3,3-10,action/EditOfficeVisitAction.java,1,positive,False
iTrust,UC37S2,FR,heldout,216,3,3-10,action/ManageHospitalAssignmentsAction.java,0,negative,False
iTrust,UC37S2,FR,heldout,217,3,3-10,dao/mysql/DrugInteractionDAO.java,1,positive,False
iTrust,UC37S2,FR,heldout,217,3,3-10,dao/mysql/LabProcedureDAO.java,0,negative,False
iTrust,UC37S2,FR,heldout,218,3,3-10,dao/mysql/OfficeVisitDAO.java,1,positive,False
iTrust,UC37S2,FR,heldout,218,3,3-10,action/ViewPrescriptionRecordsAction.java,0,negative,False
iTrust,UC37S3,FR,heldout,219,3,3-10,EmailUtil.java,1,positive,False
iTrust,UC37S3,FR,heldout,219,3,3-10,beans/loaders/LabProcedureBeanLoader.java,0,negative,False
iTrust,UC37S3,FR,heldout,220,3,3-10,action/EditOfficeVisitAction.java,1,positive,False
iTrust,UC37S3,FR,heldout,220,3,3-10,dao/mysql/AdverseEventDAO.java,0,negative,False
iTrust,UC37S3,FR,heldout,221,3,3-10,dao/mysql/PatientDAO.java,1,positive,False
iTrust,UC37S3,FR,heldout,221,3,3-10,validate/SecurityQAValidator.java,0,negative,False
iTrust,UC38S1,FR,heldout,222,2,1-2,action/DrugInteractionAction.java,1,positive,False
iTrust,UC38S1,FR,heldout,222,2,1-2,beans/ProcedureBean.java,0,negative,False
iTrust,UC38S1,FR,heldout,223,2,1-2,dao/mysql/DrugInteractionDAO.java,1,positive,False
iTrust,UC38S1,FR,heldout,223,2,1-2,action/AddUAPAction.java,0,negative,False
iTrust,UC38S2,FR,heldout,224,2,1-2,action/DrugInteractionAction.java,1,positive,False
iTrust,UC38S2,FR,heldout,224,2,1-2,dao/mysql/LabProcedureDAO.java,0,negative,False
iTrust,UC38S2,FR,heldout,225,2,1-2,dao/mysql/DrugInteractionDAO.java,1,positive,False
iTrust,UC38S2,FR,heldout,225,2,1-2,action/LabProcHCPAction.java,0,negative,False
iTrust,UC3E1,Mixed,heldout,226,2,1-2,action/ResetPasswordAction.java,1,positive,False
iTrust,UC3E1,Mixed,heldout,226,2,1-2,dao/mysql/AccessDAO.java,0,negative,False
iTrust,UC3E1,Mixed,heldout,227,2,1-2,dao/mysql/AuthDAO.java,1,positive,False
iTrust,UC3E1,Mixed,heldout,227,2,1-2,action/ChangeSessionTimeoutAction.java,0,negative,False
iTrust,UC3E2,Mixed,validation,228,1,1-2,action/ResetPasswordAction.java,1,positive,False
iTrust,UC3E2,Mixed,validation,228,1,1-2,beans/PatientVisitBean.java,0,negative,False
iTrust,UC3S1,Mixed,heldout,229,1,1-2,action/ResetPasswordAction.java,1,positive,False
iTrust,UC3S1,Mixed,heldout,229,1,1-2,beans/PrescriptionBean.java,0,negative,False
iTrust,UC3S2,Mixed,heldout,230,3,3-10,EmailUtil.java,1,positive,False
iTrust,UC3S2,Mixed,heldout,230,3,3-10,beans/ReferralBean.java,0,negative,False
iTrust,UC3S2,Mixed,heldout,231,3,3-10,action/ResetPasswordAction.java,1,positive,False
iTrust,UC3S2,Mixed,heldout,231,3,3-10,action/ViewPrescriptionRecordsAction.java,0,negative,False
iTrust,UC3S2,Mixed,heldout,232,3,3-10,dao/mysql/AuthDAO.java,1,positive,False
iTrust,UC3S2,Mixed,heldout,232,3,3-10,beans/SurveyResultBean.java,0,negative,False
iTrust,UC3S3,NFR,validation,233,3,3-10,action/ChangeSessionTimeoutAction.java,1,positive,False
iTrust,UC3S3,NFR,validation,233,3,3-10,beans/DiagnosisBean.java,0,negative,False
iTrust,UC3S3,NFR,validation,234,3,3-10,dao/mysql/AccessDAO.java,1,positive,False
iTrust,UC3S3,NFR,validation,234,3,3-10,action/ManageHospitalAssignmentsAction.java,0,negative,False
iTrust,UC3S3,NFR,validation,235,3,3-10,server/SessionTimeoutListener.java,1,positive,False
iTrust,UC3S3,NFR,validation,235,3,3-10,validate/RemoteMonitoringDataBeanValidator.java,0,negative,False
iTrust,UC3S4,FR,heldout,236,4,3-10,action/LabProcHCPAction.java,1,positive,False
iTrust,UC3S4,FR,heldout,236,4,3-10,action/ViewMyMessagesAction.java,0,negative,False
iTrust,UC3S4,FR,heldout,237,4,3-10,dao/mysql/LabProcedureDAO.java,1,positive,False
iTrust,UC3S4,FR,heldout,237,4,3-10,action/AddERespAction.java,0,negative,False
iTrust,UC3S4,FR,heldout,238,4,3-10,dao/mysql/OfficeVisitDAO.java,1,positive,False
iTrust,UC3S4,FR,heldout,238,4,3-10,action/AddHCPAction.java,0,negative,False
iTrust,UC3S4,FR,heldout,239,4,3-10,dao/mysql/ReportRequestDAO.java,1,positive,False
iTrust,UC3S4,FR,heldout,239,4,3-10,beans/Email.java,0,negative,False
iTrust,UC3S5,FR,heldout,240,3,3-10,action/ViewMyReportRequestsAction.java,1,positive,False
iTrust,UC3S5,FR,heldout,240,3,3-10,beans/AllergyBean.java,0,negative,False
iTrust,UC3S5,FR,heldout,241,3,3-10,dao/mysql/LabProcedureDAO.java,1,positive,False
iTrust,UC3S5,FR,heldout,241,3,3-10,tags/StateSelect.java,0,negative,False
iTrust,UC3S5,FR,heldout,242,3,3-10,dao/mysql/ReportRequestDAO.java,1,positive,False
iTrust,UC3S5,FR,heldout,242,3,3-10,beans/LabProcedureBean.java,0,negative,False
iTrust,UC4E1,Mixed,heldout,243,3,3-10,validate/PatientValidator.java,1,positive,False
iTrust,UC4E1,Mixed,heldout,243,3,3-10,dao/mysql/OfficeVisitDAO.java,0,negative,False
iTrust,UC4E1,Mixed,heldout,244,3,3-10,validate/PersonnelValidator.java,1,positive,False
iTrust,UC4E1,Mixed,heldout,244,3,3-10,validate/ApptBeanValidator.java,0,negative,False
iTrust,UC4E1,Mixed,heldout,245,3,3-10,validate/SecurityQAValidator.java,1,positive,False
iTrust,UC4E1,Mixed,heldout,245,3,3-10,validate/AdverseEventValidator.java,0,negative,False
iTrust,UC4E2,FR,heldout,246,3,3-10,validate/PatientValidator.java,1,positive,False
iTrust,UC4E2,FR,heldout,246,3,3-10,exception/DBException.java,0,negative,False
iTrust,UC4E2,FR,heldout,247,3,3-10,validate/PersonnelValidator.java,1,positive,False
iTrust,UC4E2,FR,heldout,247,3,3-10,action/GetUserNameAction.java,0,negative,False
iTrust,UC4E2,FR,heldout,248,3,3-10,validate/SecurityQAValidator.java,1,positive,False
iTrust,UC4E2,FR,heldout,248,3,3-10,dao/mysql/CPTCodesDAO.java,0,negative,False
iTrust,UC4S1,Mixed,heldout,249,5,3-10,EmailUtil.java,1,positive,False
iTrust,UC4S1,Mixed,heldout,249,5,3-10,action/ViewMyApptsAction.java,0,negative,False
iTrust,UC4S1,Mixed,heldout,250,5,3-10,action/EditPatientAction.java,1,positive,False
iTrust,UC4S1,Mixed,heldout,250,5,3-10,action/EditOfficeVisitAction.java,0,negative,False
iTrust,UC4S1,Mixed,heldout,251,5,3-10,action/SetSecurityQuestionAction.java,1,positive,False
iTrust,UC4S1,Mixed,heldout,251,5,3-10,beans/OperationalProfile.java,0,negative,False
iTrust,UC4S1,Mixed,heldout,252,5,3-10,dao/mysql/AuthDAO.java,1,positive,False
iTrust,UC4S1,Mixed,heldout,252,5,3-10,action/ViewPersonnelAction.java,0,negative,False
iTrust,UC4S1,Mixed,heldout,253,5,3-10,dao/mysql/PatientDAO.java,1,positive,False
iTrust,UC4S1,Mixed,heldout,253,5,3-10,dao/mysql/ReferralDAO.java,0,negative,False
iTrust,UC4S2,Mixed,heldout,254,4,3-10,EmailUtil.java,1,positive,False
iTrust,UC4S2,Mixed,heldout,254,4,3-10,beans/PersonnelBean.java,0,negative,False
iTrust,UC4S2,Mixed,heldout,255,4,3-10,action/EditPatientAction.java,1,positive,False
iTrust,UC4S2,Mixed,heldout,255,4,3-10,beans/HealthRecord.java,0,negative,False
iTrust,UC4S2,Mixed,heldout,256,4,3-10,action/SearchUsersAction.java,1,positive,False
iTrust,UC4S2,Mixed,heldout,256,4,3-10,beans/SecurityQA.java,0,negative,False
iTrust,UC4S2,Mixed,heldout,257,4,3-10,dao/mysql/PatientDAO.java,1,positive,False
iTrust,UC4S2,Mixed,heldout,257,4,3-10,exception/DBException.java,0,negative,False
iTrust,UC4S3,Mixed,heldout,258,4,3-10,action/EditPersonnelAction.java,1,positive,False
iTrust,UC4S3,Mixed,heldout,258,4,3-10,dao/mysql/ICDCodesDAO.java,0,negative,False
iTrust,UC4S3,Mixed,heldout,259,4,3-10,action/SetSecurityQuestionAction.java,1,positive,False
iTrust,UC4S3,Mixed,heldout,259,4,3-10,beans/HCPVisitBean.java,0,negative,False
iTrust,UC4S3,Mixed,heldout,260,4,3-10,dao/mysql/AuthDAO.java,1,positive,False
iTrust,UC4S3,Mixed,heldout,260,4,3-10,risk/Type2DiabetesRisks.java,0,negative,False
iTrust,UC4S3,Mixed,heldout,261,4,3-10,dao/mysql/PersonnelDAO.java,1,positive,False
iTrust,UC4S3,Mixed,heldout,261,4,3-10,action/GetUserNameAction.java,0,negative,False
iTrust,UC4S4,FR,heldout,262,1,1-2,dao/mysql/TransactionDAO.java,1,positive,False
iTrust,UC4S4,FR,heldout,262,1,1-2,dao/mysql/LabProcedureDAO.java,0,negative,False
iTrust,UC5S1,Mixed,heldout,263,1,1-2,dao/mysql/TransactionDAO.java,1,positive,False
iTrust,UC5S1,Mixed,heldout,263,1,1-2,action/AddPatientAction.java,0,negative,False
iTrust,UC5S2,Mixed,heldout,264,1,1-2,dao/mysql/TransactionDAO.java,1,positive,False
iTrust,UC5S2,Mixed,heldout,264,1,1-2,action/PrescriptionReportAction.java,0,negative,False
iTrust,UC6S1,FR,heldout,265,3,3-10,action/ViewVisitedHCPsAction.java,1,positive,False
iTrust,UC6S1,FR,heldout,265,3,3-10,beans/HospitalBean.java,0,negative,False
iTrust,UC6S1,FR,heldout,266,3,3-10,dao/mysql/PatientDAO.java,1,positive,False
iTrust,UC6S1,FR,heldout,266,3,3-10,beans/DiagnosisBean.java,0,negative,False
iTrust,UC6S1,FR,heldout,267,3,3-10,dao/mysql/PersonnelDAO.java,1,positive,False
iTrust,UC6S1,FR,heldout,267,3,3-10,beans/loaders/HealthRecordsBeanLoader.java,0,negative,False
iTrust,UC6S2,FR,heldout,268,3,3-10,action/DeclareHCPAction.java,1,positive,False
iTrust,UC6S2,FR,heldout,268,3,3-10,beans/ReportRequestBean.java,0,negative,False
iTrust,UC6S2,FR,heldout,269,3,3-10,action/ViewVisitedHCPsAction.java,1,positive,False
iTrust,UC6S2,FR,heldout,269,3,3-10,action/PrescriptionReportAction.java,0,negative,False
iTrust,UC6S2,FR,heldout,270,3,3-10,dao/mysql/PatientDAO.java,1,positive,False
iTrust,UC6S2,FR,heldout,270,3,3-10,validate/SecurityQAValidator.java,0,negative,False
iTrust,UC6S3,FR,heldout,271,2,1-2,action/ViewVisitedHCPsAction.java,1,positive,False
iTrust,UC6S3,FR,heldout,271,2,1-2,risk/factors/PriorDiagnosisFactor.java,0,negative,False
iTrust,UC6S3,FR,heldout,272,2,1-2,dao/mysql/PersonnelDAO.java,1,positive,False
iTrust,UC6S3,FR,heldout,272,2,1-2,enums/Gender.java,0,negative,False
iTrust,UC8S1,FR,heldout,273,2,1-2,action/ViewMyAccessLogAction.java,1,positive,False
iTrust,UC8S1,FR,heldout,273,2,1-2,beans/MessageBean.java,0,negative,False
iTrust,UC8S1,FR,heldout,274,2,1-2,dao/mysql/TransactionDAO.java,1,positive,False
iTrust,UC8S1,FR,heldout,274,2,1-2,risk/HeartDiseaseRisks.java,0,negative,False
iTrust,UC8S2,FR,heldout,275,2,1-2,action/ViewMyAccessLogAction.java,1,positive,False
iTrust,UC8S2,FR,heldout,275,2,1-2,enums/Gender.java,0,negative,False
iTrust,UC8S2,FR,heldout,276,2,1-2,dao/mysql/TransactionDAO.java,1,positive,False
iTrust,UC8S2,FR,heldout,276,2,1-2,beans/loaders/RemoteMonitoringDataBeanLoader.java,0,negative,False
iTrust,UC9S1,FR,heldout,277,5,3-10,action/ViewMyRecordsAction.java,1,positive,False
iTrust,UC9S1,FR,heldout,277,5,3-10,beans/loaders/MedicationBeanLoader.java,0,negative,False
iTrust,UC9S1,FR,heldout,278,5,3-10,dao/mysql/AllergyDAO.java,1,positive,False
iTrust,UC9S1,FR,heldout,278,5,3-10,tags/ICD9CMLink.java,0,negative,False
iTrust,UC9S1,FR,heldout,279,5,3-10,dao/mysql/HealthRecordsDAO.java,1,positive,False
iTrust,UC9S1,FR,heldout,279,5,3-10,risk/factors/PriorDiagnosisFactor.java,0,negative,False
iTrust,UC9S1,FR,heldout,280,5,3-10,dao/mysql/LabProcedureDAO.java,1,positive,False
iTrust,UC9S1,FR,heldout,280,5,3-10,beans/loaders/OperationalProfileLoader.java,0,negative,False
iTrust,UC9S1,FR,heldout,281,5,3-10,dao/mysql/OfficeVisitDAO.java,1,positive,False
iTrust,UC9S1,FR,heldout,281,5,3-10,risk/factors/WeightFactor.java,0,negative,False
iTrust,UC9S2,FR,heldout,282,2,1-2,action/ViewMyRecordsAction.java,1,positive,False
iTrust,UC9S2,FR,heldout,282,2,1-2,dao/mysql/HospitalsDAO.java,0,negative,False
