Dataset,Req_ID,Type,Split,PairGroupID,GoldLinkCount,DensityGroup,Code_File,Label,PairRole,SampledWithReplacement
eTour,UC35,FR,heldout,167,4,3-10,BeanTourist.java,1,positive,False
eTour,UC35,FR,heldout,167,4,3-10,DBTourist.java,0,negative,False
eTour,UC35,FR,heldout,168,4,3-10,ControlData.java,1,positive,False
eTour,UC35,FR,heldout,168,4,3-10,DBAgencyOperator.java,0,negative,False
eTour,UC35,FR,heldout,169,4,3-10,IAuthentication.java,1,positive,False
eTour,UC35,FR,heldout,169,4,3-10,BeanConvention.java,0,negative,False
eTour,UC36,FR,heldout,170,2,1-2,ControlData.java,1,positive,False
eTour,UC36,FR,heldout,170,2,1-2,DBSearchPreference.java,0,negative,False
eTour,UC36,FR,heldout,171,2,1-2,IAuthentication.java,1,positive,False
eTour,UC36,FR,heldout,171,2,1-2,DBGenericPreference.java,0,negative,False
eTour,UC38,FR,heldout,172,10,3-10,AdvertisementManager.java,1,positive,False
eTour,UC38,FR,heldout,172,10,3-10,BeanConvention.java,0,negative,False
eTour,UC38,FR,heldout,173,10,3-10,AdvertisementRefreshmentPointManager.java,1,positive,False
eTour,UC38,FR,heldout,173,10,3-10,Authentication.java,0,negative,False
eTour,UC38,FR,heldout,174,10,3-10,BannerDialog.java,1,positive,False
eTour,UC38,FR,heldout,174,10,3-10,DBConvention.java,0,negative,False
eTour,UC38,FR,heldout,175,10,3-10,BannerNode.java,1,positive,False
eTour,UC38,FR,heldout,175,10,3-10,TouristTableModel.java,0,negative,False
eTour,UC38,FR,heldout,176,10,3-10,BeanBanner.java,1,positive,False
eTour,UC38,FR,heldout,176,10,3-10,IDBMenu.java,0,negative,False
eTour,UC38,FR,heldout,177,10,3-10,ControlData.java,1,positive,False
eTour,UC38,FR,heldout,177,10,3-10,ErrorMessage.java,0,negative,False
eTour,UC38,FR,heldout,178,10,3-10,ControllDataAdvertisement.java,1,positive,False
eTour,UC38,FR,heldout,178,10,3-10,GlobalConstants.java,0,negative,False
eTour,UC38,FR,heldout,179,10,3-10,IAdvertisementManager.java,1,positive,False
eTour,UC38,FR,heldout,179,10,3-10,CardBC.java,0,negative,False
eTour,UC38,FR,heldout,180,10,3-10,IAdvertisementRefreshmentPointManager.java,1,positive,False
eTour,UC38,FR,heldout,180,10,3-10,ControlServerLauncher.java,0,negative,False
eTour,UC38,FR,heldout,181,10,3-10,IDBBanner.java,1,positive,False
eTour,UC38,FR,heldout,181,10,3-10,BannerRenderer.java,0,negative,False
eTour,UC39,FR,heldout,182,10,3-10,AdvertisementManager.java,1,positive,False
eTour,UC39,FR,heldout,182,10,3-10,TouristCard.java,0,negative,False
eTour,UC39,FR,heldout,183,10,3-10,AdvertisementRefreshmentPointManager.java,1,positive,False
eTour,UC39,FR,heldout,183,10,3-10,HelpManager.java,0,negative,False
eTour,UC39,FR,heldout,184,10,3-10,BannerDialog.java,1,positive,False
eTour,UC39,FR,heldout,184,10,3-10,ReportTableModel.java,0,negative,False
eTour,UC39,FR,heldout,185,10,3-10,BannerNode.java,1,positive,False
eTour,UC39,FR,heldout,185,10,3-10,StandardSearch.java,0,negative,False
eTour,UC39,FR,heldout,186,10,3-10,BeanBanner.java,1,positive,False
eTour,UC39,FR,heldout,186,10,3-10,DBTag.java,0,negative,False
eTour,UC39,FR,heldout,187,10,3-10,ControlData.java,1,positive,False
eTour,UC39,FR,heldout,187,10,3-10,DBSearchPreference.java,0,negative,False
eTour,UC39,FR,heldout,188,10,3-10,ControllDataAdvertisement.java,1,positive,False
eTour,UC39,FR,heldout,188,10,3-10,IDBCulturalHeritage.java,0,negative,False
eTour,UC39,FR,heldout,189,10,3-10,IAdvertisementManager.java,1,positive,False
eTour,UC39,FR,heldout,189,10,3-10,DBGenericPreference.java,0,negative,False
eTour,UC39,FR,heldout,190,10,3-10,IAdvertisementRefreshmentPointManager.java,1,positive,False
eTour,UC39,FR,heldout,190,10,3-10,DBBanner.java,0,negative,False
eTour,UC39,FR,heldout,191,10,3-10,IDBBanner.java,1,positive,False
eTour,UC39,FR,heldout,191,10,3-10,BeanMenu.java,0,negative,False
eTour,UC4-1,FR,heldout,192,9,3-10,BeanCulturalHeritage.java,1,positive,False
eTour,UC4-1,FR,heldout,192,9,3-10,News.java,0,negative,False
eTour,UC4-1,FR,heldout,193,9,3-10,CulturalHeritage.java,1,positive,False
eTour,UC4-1,FR,heldout,193,9,3-10,DBGenericPreference.java,0,negative,False
eTour,UC4-1,FR,heldout,194,9,3-10,CulturalHeritageAgencyManager.java,1,positive,False
eTour,UC4-1,FR,heldout,194,9,3-10,IDBDish.java,0,negative,False
eTour,UC4-1,FR,heldout,195,9,3-10,DBCulturalHeritage.java,1,positive,False
eTour,UC4-1,FR,heldout,195,9,3-10,GlobalConstants.java,0,negative,False
eTour,UC4-1,FR,heldout,196,9,3-10,ICulturalHeritageAgencyManager.java,1,positive,False
eTour,UC4-1,FR,heldout,196,9,3-10,IDBTag.java,0,negative,False
eTour,UC4-1,FR,heldout,197,9,3-10,ISearch.java,1,positive,False
eTour,UC4-1,FR,heldout,197,9,3-10,IDBConvention.java,0,negative,False
eTour,UC4-1,FR,heldout,198,9,3-10,RicercaAvanzata.java,1,positive,False
eTour,UC4-1,FR,heldout,198,9,3-10,BannerNode.java,0,negative,False
eTour,UC4-1,FR,heldout,199,9,3-10,Search.java,1,positive,False
eTour,UC4-1,FR,heldout,199,9,3-10,BeanDish.java,0,negative,False
eTour,UC4-1,FR,heldout,200,9,3-10,StandardSearch.java,1,positive,False
eTour,UC4-1,FR,heldout,200,9,3-10,DBConvention.java,0,negative,False
eTour,UC4-2,NFR,validation,201,9,3-10,BeanCulturalHeritage.java,1,positive,False
eTour,UC4-2,NFR,validation,201,9,3-10,IRefreshmentPointCommonManager.java,0,negative,False
eTour,UC4-2,NFR,validation,202,9,3-10,CulturalHeritage.java,1,positive,False
eTour,UC4-2,NFR,validation,202,9,3-10,BeanGenericPreference.java,0,negative,False
eTour,UC4-2,NFR,validation,203,9,3-10,CulturalHeritageAgencyManager.java,1,positive,False
eTour,UC4-2,NFR,validation,203,9,3-10,DBSearchPreference.java,0,negative,False
eTour,UC4-2,NFR,validation,204,9,3-10,DBCulturalHeritage.java,1,positive,False
eTour,UC4-2,NFR,validation,204,9,3-10,DBLocationStatistic.java,0,negative,False
eTour,UC4-2,NFR,validation,205,9,3-10,ICulturalHeritageAgencyManager.java,1,positive,False
eTour,UC4-2,NFR,validation,205,9,3-10,DBRefreshmentPoint.java,0,negative,False
eTour,UC4-2,NFR,validation,206,9,3-10,ISearch.java,1,positive,False
eTour,UC4-2,NFR,validation,206,9,3-10,BeanRefreshmentPoint.java,0,negative,False
eTour,UC4-2,NFR,validation,207,9,3-10,RicercaAvanzata.java,1,positive,False
eTour,UC4-2,NFR,validation,207,9,3-10,BeanTourist.java,0,negative,False
eTour,UC4-2,NFR,validation,208,9,3-10,Search.java,1,positive,False
eTour,UC4-2,NFR,validation,208,9,3-10,ReportTableModel.java,0,negative,False
eTour,UC4-2,NFR,validation,209,9,3-10,StandardSearch.java,1,positive,False
eTour,UC4-2,NFR,validation,209,9,3-10,IAdvertisementManager.java,0,negative,False
eTour,UC40,FR,heldout,210,7,3-10,AdvertisementManager.java,1,positive,False
eTour,UC40,FR,heldout,210,7,3-10,IAuthentication.java,0,negative,False
eTour,UC40,FR,heldout,211,7,3-10,AdvertisementRefreshmentPointManager.java,1,positive,False
eTour,UC40,FR,heldout,211,7,3-10,OperatorAgency.java,0,negative,False
eTour,UC40,FR,heldout,212,7,3-10,BeanBanner.java,1,positive,False
eTour,UC40,FR,heldout,212,7,3-10,CardBC.java,0,negative,False
eTour,UC40,FR,heldout,213,7,3-10,ControllDataAdvertisement.java,1,positive,False
eTour,UC40,FR,heldout,213,7,3-10,ITouristAgencyManager.java,0,negative,False
eTour,UC40,FR,heldout,214,7,3-10,IAdvertisementManager.java,1,positive,False
eTour,UC40,FR,heldout,214,7,3-10,TouristTableModel.java,0,negative,False
eTour,UC40,FR,heldout,215,7,3-10,IAdvertisementRefreshmentPointManager.java,1,positive,False
eTour,UC40,FR,heldout,215,7,3-10,BeanVisitPR.java,0,negative,False
eTour,UC40,FR,heldout,216,7,3-10,IDBBanner.java,1,positive,False
eTour,UC40,FR,heldout,216,7,3-10,BannerRenderer.java,0,negative,False
eTour,UC41,FR,heldout,217,6,3-10,BeanDish.java,1,positive,False
eTour,UC41,FR,heldout,217,6,3-10,BeanRefreshmentPoint.java,0,negative,False
eTour,UC41,FR,heldout,218,6,3-10,BeanMenu.java,1,positive,False
eTour,UC41,FR,heldout,218,6,3-10,Banner.java,0,negative,False
eTour,UC41,FR,heldout,219,6,3-10,DBDish.java,1,positive,False
eTour,UC41,FR,heldout,219,6,3-10,IAdvertisementAgencyManager.java,0,negative,False
eTour,UC41,FR,heldout,220,6,3-10,DBMenu.java,1,positive,False
eTour,UC41,FR,heldout,220,6,3-10,BeanConvention.java,0,negative,False
eTour,UC41,FR,heldout,221,6,3-10,IDBDish.java,1,positive,False
eTour,UC41,FR,heldout,221,6,3-10,Point3DRenderer.java,0,negative,False
eTour,UC41,FR,heldout,222,6,3-10,IDBMenu.java,1,positive,False
eTour,UC41,FR,heldout,222,6,3-10,IAdvertisementManager.java,0,negative,False
eTour,UC42,FR,heldout,223,6,3-10,BeanDish.java,1,positive,False
eTour,UC42,FR,heldout,223,6,3-10,BannerDialog.java,0,negative,False
eTour,UC42,FR,heldout,224,6,3-10,BeanMenu.java,1,positive,False
eTour,UC42,FR,heldout,224,6,3-10,DBVisitBC.java,0,negative,False
eTour,UC42,FR,heldout,225,6,3-10,DBDish.java,1,positive,False
eTour,UC42,FR,heldout,225,6,3-10,RefreshmentPointAgencyManager.java,0,negative,False
eTour,UC42,FR,heldout,226,6,3-10,DBMenu.java,1,positive,False
eTour,UC42,FR,heldout,226,6,3-10,ControlData.java,0,negative,False
eTour,UC42,FR,heldout,227,6,3-10,IDBDish.java,1,positive,False
eTour,UC42,FR,heldout,227,6,3-10,DBConnectionPool.java,0,negative,False
eTour,UC42,FR,heldout,228,6,3-10,IDBMenu.java,1,positive,False
eTour,UC42,FR,heldout,228,6,3-10,DBVisitPR.java,0,negative,False
eTour,UC43,FR,heldout,229,7,3-10,BeanRefreshmentPoint.java,1,positive,False
eTour,UC43,FR,heldout,229,7,3-10,DBRefreshmentPoint.java,0,negative,False
eTour,UC43,FR,heldout,230,7,3-10,ControlData.java,1,positive,False
eTour,UC43,FR,heldout,230,7,3-10,ReportTableModel.java,0,negative,False
eTour,UC43,FR,heldout,231,7,3-10,IDBRefreshmentPoint.java,1,positive,False
eTour,UC43,FR,heldout,231,7,3-10,ReportStatistic.java,0,negative,False
eTour,UC43,FR,heldout,232,7,3-10,IRefreshmentPointCommonManager.java,1,positive,False
eTour,UC43,FR,heldout,232,7,3-10,CulturalHeritage.java,0,negative,False
eTour,UC43,FR,heldout,233,7,3-10,PRNode.java,1,positive,False
eTour,UC43,FR,heldout,233,7,3-10,Point3D.java,0,negative,False
eTour,UC43,FR,heldout,234,7,3-10,RefreshmentPoint.java,1,positive,False
eTour,UC43,FR,heldout,234,7,3-10,IDBMenu.java,0,negative,False
eTour,UC43,FR,heldout,235,7,3-10,RefreshmentPointCommonManager.java,1,positive,False
eTour,UC43,FR,heldout,235,7,3-10,ITouristClientManager.java,0,negative,False
eTour,UC44,FR,heldout,236,3,3-10,BeanConvention.java,1,positive,False
eTour,UC44,FR,heldout,236,3,3-10,IDBCulturalHeritage.java,0,negative,False
eTour,UC44,FR,heldout,237,3,3-10,ControlData.java,1,positive,False
eTour,UC44,FR,heldout,237,3,3-10,IDBVisitPR.java,0,negative,False
eTour,UC44,FR,heldout,238,3,3-10,IDBConvention.java,1,positive,False
eTour,UC44,FR,heldout,238,3,3-10,DBGenericPreference.java,0,negative,False
eTour,UC45,FR,heldout,239,4,3-10,BeanCulturalHeritage.java,1,positive,False
eTour,UC45,FR,heldout,239,4,3-10,IAdvertisementRefreshmentPointManager.java,0,negative,False
eTour,UC45,FR,heldout,240,4,3-10,BeanRefreshmentPoint.java,1,positive,False
eTour,UC45,FR,heldout,240,4,3-10,DBCulturalHeritage.java,0,negative,False
eTour,UC45,FR,heldout,241,4,3-10,IRefreshmentPointCommonManager.java,1,positive,False
eTour,UC45,FR,heldout,241,4,3-10,DBAgencyOperator.java,0,negative,False
eTour,UC45,FR,heldout,242,4,3-10,RefreshmentPointCommonManager.java,1,positive,False
eTour,UC45,FR,heldout,242,4,3-10,IAuthentication.java,0,negative,False
eTour,UC46,FR,heldout,243,6,3-10,BeanSearchPreference.java,1,positive,False
eTour,UC46,FR,heldout,243,6,3-10,FeedBackTableModel.java,0,negative,False
eTour,UC46,FR,heldout,244,6,3-10,DBGenericPreference.java,1,positive,False
eTour,UC46,FR,heldout,244,6,3-10,TestoNewsRendererTest.java,0,negative,False
eTour,UC46,FR,heldout,245,6,3-10,DBSearchPreference.java,1,positive,False
eTour,UC46,FR,heldout,245,6,3-10,CulturalHeritageAgencyManager.java,0,negative,False
eTour,UC46,FR,heldout,246,6,3-10,IDBGenericPreference.java,1,positive,False
eTour,UC46,FR,heldout,246,6,3-10,BeanConvention.java,0,negative,False
eTour,UC46,FR,heldout,247,6,3-10,IDBSearchPreference.java,1,positive,False
eTour,UC46,FR,heldout,247,6,3-10,IAuthentication.java,0,negative,False
eTour,UC46,FR,heldout,248,6,3-10,TouristCommonManager.java,1,positive,False
eTour,UC46,FR,heldout,248,6,3-10,IAdvertisementManager.java,0,negative,False
eTour,UC47,FR,validation,249,7,3-10,BeanTourist.java,1,positive,False
eTour,UC47,FR,validation,249,7,3-10,Fuzzy.java,0,negative,False
eTour,UC47,FR,validation,250,7,3-10,DBTourist.java,1,positive,False
eTour,UC47,FR,validation,250,7,3-10,IRefreshmentPointCommonManager.java,0,negative,False
eTour,UC47,FR,validation,251,7,3-10,IDBTourist.java,1,positive,False
eTour,UC47,FR,validation,251,7,3-10,Point3D.java,0,negative,False
eTour,UC47,FR,validation,252,7,3-10,ITouristClientManager.java,1,positive,False
eTour,UC47,FR,validation,252,7,3-10,ScrollableTable.java,0,negative,False
eTour,UC47,FR,validation,253,7,3-10,TouristCard.java,1,positive,False
eTour,UC47,FR,validation,253,7,3-10,CulturalHeritageChecker.java,0,negative,False
eTour,UC47,FR,validation,254,7,3-10,TouristClientManager.java,1,positive,False
eTour,UC47,FR,validation,254,7,3-10,DBBanner.java,0,negative,False
eTour,UC47,FR,validation,255,7,3-10,TouristCommonManager.java,1,positive,False
eTour,UC47,FR,validation,255,7,3-10,DeskManager.java,0,negative,False
eTour,UC48,FR,heldout,256,5,3-10,BeanGenericPreference.java,1,positive,False
eTour,UC48,FR,heldout,256,5,3-10,BeanOperatorRefreshmentPoint.java,0,negative,False
eTour,UC48,FR,heldout,257,5,3-10,DBGenericPreference.java,1,positive,False
eTour,UC48,FR,heldout,257,5,3-10,BeanTourist.java,0,negative,False
eTour,UC48,FR,heldout,258,5,3-10,IDBGenericPreference.java,1,positive,False
eTour,UC48,FR,heldout,258,5,3-10,IDBVisitBC.java,0,negative,False
eTour,UC48,FR,heldout,259,5,3-10,ITouristClientManager.java,1,positive,False
eTour,UC48,FR,heldout,259,5,3-10,CulturalHeritageCommonManager.java,0,negative,False
eTour,UC48,FR,heldout,260,5,3-10,TouristClientManager.java,1,positive,False
eTour,UC48,FR,heldout,260,5,3-10,AdvertisementAgencyManager.java,0,negative,False
eTour,UC49,FR,heldout,261,6,3-10,CulturalHeritageCommonManager.java,1,positive,False
eTour,UC49,FR,heldout,261,6,3-10,IDBTag.java,0,negative,False
eTour,UC49,FR,heldout,262,6,3-10,ICulturalHeritageCommonManager.java,1,positive,False
eTour,UC49,FR,heldout,262,6,3-10,Tourist.java,0,negative,False
eTour,UC49,FR,heldout,263,6,3-10,IRefreshmentPointCommonManager.java,1,positive,False
eTour,UC49,FR,heldout,263,6,3-10,ControllDataAdvertisement.java,0,negative,False
eTour,UC49,FR,heldout,264,6,3-10,ITouristClientManager.java,1,positive,False
eTour,UC49,FR,heldout,264,6,3-10,CulturalHeritageVisitChecker.java,0,negative,False
eTour,UC49,FR,heldout,265,6,3-10,RefreshmentPointCommonManager.java,1,positive,False
eTour,UC49,FR,heldout,265,6,3-10,ErrorMessage.java,0,negative,False
eTour,UC49,FR,heldout,266,6,3-10,TouristClientManager.java,1,positive,False
eTour,UC49,FR,heldout,266,6,3-10,DBVisitBC.java,0,negative,False
eTour,UC5,FR,heldout,267,4,3-10,BeanCulturalHeritage.java,1,positive,False
eTour,UC5,FR,heldout,267,4,3-10,CulturalHeritageVisitChecker.java,0,negative,False
eTour,UC5,FR,heldout,268,4,3-10,CulturalHeritage.java,1,positive,False
eTour,UC5,FR,heldout,268,4,3-10,StandardSearch.java,0,negative,False
eTour,UC5,FR,heldout,269,4,3-10,CulturalHeritageCommonManager.java,1,positive,False
eTour,UC5,FR,heldout,269,4,3-10,ControllDataAdvertisement.java,0,negative,False
eTour,UC5,FR,heldout,270,4,3-10,ICulturalHeritageCommonManager.java,1,positive,False
eTour,UC5,FR,heldout,270,4,3-10,RefreshmentPoint.java,0,negative,False
eTour,UC50,FR,heldout,271,7,3-10,BeanVisitBC.java,1,positive,False
eTour,UC50,FR,heldout,271,7,3-10,DeskManager.java,0,negative,False
eTour,UC50,FR,heldout,272,7,3-10,ControlData.java,1,positive,False
eTour,UC50,FR,heldout,272,7,3-10,CulturalHeritage.java,0,negative,False
eTour,UC50,FR,heldout,273,7,3-10,CulturalHeritageVisitChecker.java,1,positive,False
eTour,UC50,FR,heldout,273,7,3-10,IDBMenu.java,0,negative,False
eTour,UC50,FR,heldout,274,7,3-10,DBVisitPR.java,1,positive,False
eTour,UC50,FR,heldout,274,7,3-10,Fuzzy.java,0,negative,False
eTour,UC50,FR,heldout,275,7,3-10,IDBVisitBC.java,1,positive,False
eTour,UC50,FR,heldout,275,7,3-10,DBTag.java,0,negative,False
eTour,UC50,FR,heldout,276,7,3-10,IDBVisitPR.java,1,positive,False
eTour,UC50,FR,heldout,276,7,3-10,DBSearchPreference.java,0,negative,False
eTour,UC50,FR,heldout,277,7,3-10,SiteTableModel.java,1,positive,False
eTour,UC50,FR,heldout,277,7,3-10,IDBConvention.java,0,negative,False
eTour,UC51,FR,heldout,278,5,3-10,BeanGenericPreference.java,1,positive,False
eTour,UC51,FR,heldout,278,5,3-10,IDBDish.java,0,negative,False
eTour,UC51,FR,heldout,279,5,3-10,ControlData.java,1,positive,False
eTour,UC51,FR,heldout,279,5,3-10,Fuzzy.java,0,negative,False
eTour,UC51,FR,heldout,280,5,3-10,IDBGenericPreference.java,1,positive,False
eTour,UC51,FR,heldout,280,5,3-10,DBTourist.java,0,negative,False
eTour,UC51,FR,heldout,281,5,3-10,ITouristClientManager.java,1,positive,False
eTour,UC51,FR,heldout,281,5,3-10,Banner.java,0,negative,False
eTour,UC51,FR,heldout,282,5,3-10,TouristCommonManager.java,1,positive,False
eTour,UC51,FR,heldout,282,5,3-10,Point3DRenderer.java,0,negative,False
eTour,UC52,FR,heldout,283,6,3-10,BeanGenericPreference.java,1,positive,False
eTour,UC52,FR,heldout,283,6,3-10,StandardSearch.java,0,negative,False
eTour,UC52,FR,heldout,284,6,3-10,DBTourist.java,1,positive,False
eTour,UC52,FR,heldout,284,6,3-10,TestoNewsRendererTest.java,0,negative,False
eTour,UC52,FR,heldout,285,6,3-10,IDBGenericPreference.java,1,positive,False
eTour,UC52,FR,heldout,285,6,3-10,BeanVisitPR.java,0,negative,False
eTour,UC52,FR,heldout,286,6,3-10,IDBTourist.java,1,positive,False
eTour,UC52,FR,heldout,286,6,3-10,LimitedDocument.java,0,negative,False
eTour,UC52,FR,heldout,287,6,3-10,ITouristClientManager.java,1,positive,False
eTour,UC52,FR,heldout,287,6,3-10,IDBBanner.java,0,negative,False
eTour,UC52,FR,heldout,288,6,3-10,TouristCommonManager.java,1,positive,False
eTour,UC52,FR,heldout,288,6,3-10,IAdvertisementAgencyManager.java,0,negative,False
eTour,UC53,FR,heldout,289,6,3-10,ControlData.java,1,positive,False
eTour,UC53,FR,heldout,289,6,3-10,BeanVisitPR.java,0,negative,False
eTour,UC53,FR,heldout,290,6,3-10,CulturalHeritageVisitChecker.java,1,positive,False
eTour,UC53,FR,heldout,290,6,3-10,RicercaAvanzata.java,0,negative,False
eTour,UC53,FR,heldout,291,6,3-10,DBVisitPR.java,1,positive,False
eTour,UC53,FR,heldout,291,6,3-10,Point3D.java,0,negative,False
eTour,UC53,FR,heldout,292,6,3-10,IDBVisitBC.java,1,positive,False
eTour,UC53,FR,heldout,292,6,3-10,CardBC.java,0,negative,False
eTour,UC53,FR,heldout,293,6,3-10,IDBVisitPR.java,1,positive,False
eTour,UC53,FR,heldout,293,6,3-10,IDBConvention.java,0,negative,False
eTour,UC53,FR,heldout,294,6,3-10,SiteTableModel.java,1,positive,False
eTour,UC53,FR,heldout,294,6,3-10,ReportTableModel.java,0,negative,False
eTour,UC54,FR,heldout,295,8,3-10,BeanVisitPR.java,1,positive,False
eTour,UC54,FR,heldout,295,8,3-10,IAdvertisementAgencyManager.java,0,negative,False
eTour,UC54,FR,heldout,296,8,3-10,ControlData.java,1,positive,False
eTour,UC54,FR,heldout,296,8,3-10,IDBDish.java,0,negative,False
eTour,UC54,FR,heldout,297,8,3-10,CulturalHeritageVisitChecker.java,1,positive,False
eTour,UC54,FR,heldout,297,8,3-10,BeanOperatorRefreshmentPoint.java,0,negative,False
eTour,UC54,FR,heldout,298,8,3-10,DBVisitBC.java,1,positive,False
eTour,UC54,FR,heldout,298,8,3-10,ListCategory.java,0,negative,False
eTour,UC54,FR,heldout,299,8,3-10,DBVisitPR.java,1,positive,False
eTour,UC54,FR,heldout,299,8,3-10,IDBNews.java,0,negative,False
eTour,UC54,FR,heldout,300,8,3-10,IDBVisitBC.java,1,positive,False
eTour,UC54,FR,heldout,300,8,3-10,IDBRefreshmentPointOperator.java,0,negative,False
eTour,UC54,FR,heldout,301,8,3-10,IDBVisitPR.java,1,positive,False
eTour,UC54,FR,heldout,301,8,3-10,ReportTableModel.java,0,negative,False
eTour,UC54,FR,heldout,302,8,3-10,SiteTableModel.java,1,positive,False
eTour,UC54,FR,heldout,302,8,3-10,DBMenu.java,0,negative,False
eTour,UC55,FR,heldout,303,3,3-10,BeanVisitBC.java,1,positive,False
eTour,UC55,FR,heldout,303,3,3-10,DBLocationStatistic.java,0,negative,False
eTour,UC55,FR,heldout,304,3,3-10,BeanVisitPR.java,1,positive,False
eTour,UC55,FR,heldout,304,3,3-10,CulturalHeritageChecker.java,0,negative,False
eTour,UC55,FR,heldout,305,3,3-10,ControlData.java,1,positive,False
eTour,UC55,FR,heldout,305,3,3-10,CulturalHeritageVisitChecker.java,0,negative,False
eTour,UC56-1,FR,heldout,306,4,3-10,ISearch.java,1,positive,False
eTour,UC56-1,FR,heldout,306,4,3-10,AdvertisementRefreshmentPointManager.java,0,negative,False
eTour,UC56-1,FR,heldout,307,4,3-10,Point3DRenderer.java,1,positive,False
eTour,UC56-1,FR,heldout,307,4,3-10,BeanSearchPreference.java,0,negative,False
eTour,UC56-1,FR,heldout,308,4,3-10,Search.java,1,positive,False
eTour,UC56-1,FR,heldout,308,4,3-10,BannerDialog.java,0,negative,False
eTour,UC56-1,FR,heldout,309,4,3-10,StandardSearch.java,1,positive,False
eTour,UC56-1,FR,heldout,309,4,3-10,IDBDish.java,0,negative,False
eTour,UC56-2,NFR,heldout,310,4,3-10,ISearch.java,1,positive,False
eTour,UC56-2,NFR,heldout,310,4,3-10,ControllDataAdvertisement.java,0,negative,False
eTour,UC56-2,NFR,heldout,311,4,3-10,Point3DRenderer.java,1,positive,False
eTour,UC56-2,NFR,heldout,311,4,3-10,DBDish.java,0,negative,False
eTour,UC56-2,NFR,heldout,312,4,3-10,Search.java,1,positive,False
eTour,UC56-2,NFR,heldout,312,4,3-10,IDBNews.java,0,negative,False
eTour,UC56-2,NFR,heldout,313,4,3-10,StandardSearch.java,1,positive,False
eTour,UC56-2,NFR,heldout,313,4,3-10,SiteTableModel.java,0,negative,False
eTour,UC57-1,FR,heldout,314,1,1-2,ISearch.java,1,positive,False
eTour,UC57-1,FR,heldout,314,1,1-2,TagAgencyOperatorManager.java,0,negative,False
eTour,UC57-2,NFR,heldout,315,1,1-2,ISearch.java,1,positive,False
eTour,UC57-2,NFR,heldout,315,1,1-2,PriorityRenderer.java,0,negative,False
eTour,UC58,FR,heldout,316,4,3-10,BeanCulturalHeritage.java,1,positive,False
eTour,UC58,FR,heldout,316,4,3-10,BeanTourist.java,0,negative,False
eTour,UC58,FR,heldout,317,4,3-10,BeanRefreshmentPoint.java,1,positive,False
eTour,UC58,FR,heldout,317,4,3-10,RicercaAvanzata.java,0,negative,False
eTour,UC58,FR,heldout,318,4,3-10,CardBC.java,1,positive,False
eTour,UC58,FR,heldout,318,4,3-10,RefreshmentPointCommonManager.java,0,negative,False
eTour,UC58,FR,heldout,319,4,3-10,CardPR.java,1,positive,False
eTour,UC58,FR,heldout,319,4,3-10,BeanConvention.java,0,negative,False
eTour,UC6,FR,heldout,320,3,3-10,DBRefreshmentPoint.java,1,positive,False
eTour,UC6,FR,heldout,320,3,3-10,IDBVisitPR.java,0,negative,False
eTour,UC6,FR,heldout,321,3,3-10,IRefreshmentPointAgencyManager.java,1,positive,False
eTour,UC6,FR,heldout,321,3,3-10,DBLocationStatistic.java,0,negative,False
eTour,UC6,FR,heldout,322,3,3-10,RefreshmentPointAgencyManager.java,1,positive,False
eTour,UC6,FR,heldout,322,3,3-10,IAdvertisementAgencyManager.java,0,negative,False
eTour,UC7,FR,heldout,323,4,3-10,BeanConvention.java,1,positive,False
eTour,UC7,FR,heldout,323,4,3-10,CardPR.java,0,negative,False
eTour,UC7,FR,heldout,324,4,3-10,IDBConvention.java,1,positive,False
eTour,UC7,FR,heldout,324,4,3-10,DBConvention.java,0,negative,False
eTour,UC7,FR,heldout,325,4,3-10,IRefreshmentPointAgencyManager.java,1,positive,False
eTour,UC7,FR,heldout,325,4,3-10,HelpManager.java,0,negative,False
eTour,UC7,FR,heldout,326,4,3-10,RefreshmentPointAgencyManager.java,1,positive,False
eTour,UC7,FR,heldout,326,4,3-10,DBVisitPR.java,0,negative,False
eTour,UC8-1,FR,heldout,327,5,3-10,BeanRefreshmentPoint.java,1,positive,False
eTour,UC8-1,FR,heldout,327,5,3-10,TouristCommonManager.java,0,negative,False
eTour,UC8-1,FR,heldout,328,5,3-10,ControlData.java,1,positive,False
eTour,UC8-1,FR,heldout,328,5,3-10,AverageRatingRenderer.java,0,negative,False
eTour,UC8-1,FR,heldout,329,5,3-10,DBRefreshmentPoint.java,1,positive,False
eTour,UC8-1,FR,heldout,329,5,3-10,NewsTableModelTest.java,0,negative,False
eTour,UC8-1,FR,heldout,330,5,3-10,IRefreshmentPointAgencyManager.java,1,positive,False
eTour,UC8-1,FR,heldout,330,5,3-10,IDBTourist.java,0,negative,False
eTour,UC8-1,FR,heldout,331,5,3-10,RefreshmentPointAgencyManager.java,1,positive,False
eTour,UC8-1,FR,heldout,331,5,3-10,ISearch.java,0,negative,False
eTour,UC8-2,NFR,heldout,332,5,3-10,BeanRefreshmentPoint.java,1,positive,False
eTour,UC8-2,NFR,heldout,332,5,3-10,DBRefreshmentPointOperator.java,0,negative,False
eTour,UC8-2,NFR,heldout,333,5,3-10,ControlData.java,1,positive,False
eTour,UC8-2,NFR,heldout,333,5,3-10,ErrorMessage.java,0,negative,False
eTour,UC8-2,NFR,heldout,334,5,3-10,DBRefreshmentPoint.java,1,positive,False
