Dataset,Req_ID,Type,Split,PairGroupID,GoldLinkCount,DensityGroup,Code_File,Label,PairRole,SampledWithReplacement
LibEST,RQ4-1,FR,heldout,170,6,3-10,est_client_proxy.h,0,negative,False
LibEST,RQ4-1,FR,heldout,171,6,3-10,est_proxy.c,1,positive,False
LibEST,RQ4-1,FR,heldout,171,6,3-10,est_server_http.c,0,negative,False
LibEST,RQ4-1,FR,heldout,172,6,3-10,est_server.c,1,positive,False
LibEST,RQ4-1,FR,heldout,172,6,3-10,est_server_http.h,0,negative,False
LibEST,RQ4-2,NFR,heldout,173,6,3-10,est.c,1,positive,False
LibEST,RQ4-2,NFR,heldout,173,6,3-10,est_server_http.h,0,negative,False
LibEST,RQ4-2,NFR,heldout,174,6,3-10,est_client.c,1,positive,False
LibEST,RQ4-2,NFR,heldout,174,6,3-10,est_client_proxy.c,0,negative,False
LibEST,RQ4-2,NFR,heldout,175,6,3-10,est_ossl_util.c,1,positive,False
LibEST,RQ4-2,NFR,heldout,175,6,3-10,est.h,0,negative,False
LibEST,RQ4-2,NFR,heldout,176,6,3-10,est_ossl_util.h,1,positive,False
LibEST,RQ4-2,NFR,heldout,176,6,3-10,est_server.h,0,negative,False
LibEST,RQ4-2,NFR,heldout,177,6,3-10,est_proxy.c,1,positive,False
LibEST,RQ4-2,NFR,heldout,177,6,3-10,est_client_proxy.h,0,negative,False
LibEST,RQ4-2,NFR,heldout,178,6,3-10,est_server.c,1,positive,False
LibEST,RQ4-2,NFR,heldout,178,6,3-10,est_server_http.c,0,negative,False
LibEST,RQ40,FR,heldout,179,5,3-10,est.c,1,positive,False
LibEST,RQ40,FR,heldout,179,5,3-10,est_client_http.c,0,negative,False
LibEST,RQ40,FR,heldout,180,5,3-10,est_client.c,1,positive,False
LibEST,RQ40,FR,heldout,180,5,3-10,est_client_proxy.h,0,negative,False
LibEST,RQ40,FR,heldout,181,5,3-10,est_locl.h,1,positive,False
LibEST,RQ40,FR,heldout,181,5,3-10,est_ossl_util.h,0,negative,False
LibEST,RQ40,FR,heldout,182,5,3-10,est_ossl_util.c,1,positive,False
LibEST,RQ40,FR,heldout,182,5,3-10,est_client_proxy.c,0,negative,False
LibEST,RQ40,FR,heldout,183,5,3-10,est_server.c,1,positive,False
LibEST,RQ40,FR,heldout,183,5,3-10,est_server_http.h,0,negative,False
LibEST,RQ41,FR,heldout,184,4,3-10,est.c,1,positive,False
LibEST,RQ41,FR,heldout,184,4,3-10,est_proxy.c,0,negative,False
LibEST,RQ41,FR,heldout,185,4,3-10,est_client.c,1,positive,False
LibEST,RQ41,FR,heldout,185,4,3-10,est_ossl_util.h,0,negative,False
LibEST,RQ41,FR,heldout,186,4,3-10,est_locl.h,1,positive,False
LibEST,RQ41,FR,heldout,186,4,3-10,est_client_proxy.c,0,negative,False
LibEST,RQ41,FR,heldout,187,4,3-10,est_ossl_util.c,1,positive,False
LibEST,RQ41,FR,heldout,187,4,3-10,est_client_proxy.h,0,negative,False
LibEST,RQ42-1,FR,heldout,188,4,3-10,est.c,1,positive,False
LibEST,RQ42-1,FR,heldout,188,4,3-10,est_client.c,0,negative,False
LibEST,RQ42-1,FR,heldout,189,4,3-10,est_locl.h,1,positive,False
LibEST,RQ42-1,FR,heldout,189,4,3-10,est_client_http.c,0,negative,False
LibEST,RQ42-1,FR,heldout,190,4,3-10,est_proxy.c,1,positive,False
LibEST,RQ42-1,FR,heldout,190,4,3-10,est_client_proxy.h,0,negative,False
LibEST,RQ42-1,FR,heldout,191,4,3-10,est_server_http.c,1,positive,False
LibEST,RQ42-1,FR,heldout,191,4,3-10,est.h,0,negative,False
LibEST,RQ42-2,NFR,heldout,192,4,3-10,est.c,1,positive,False
LibEST,RQ42-2,NFR,heldout,192,4,3-10,est_server_http.h,0,negative,False
LibEST,RQ42-2,NFR,heldout,193,4,3-10,est_locl.h,1,positive,False
LibEST,RQ42-2,NFR,heldout,193,4,3-10,est_client_proxy.c,0,negative,False
LibEST,RQ42-2,NFR,heldout,194,4,3-10,est_proxy.c,1,positive,False
LibEST,RQ42-2,NFR,heldout,194,4,3-10,est_ossl_util.c,0,negative,False
LibEST,RQ42-2,NFR,heldout,195,4,3-10,est_server_http.c,1,positive,False
LibEST,RQ42-2,NFR,heldout,195,4,3-10,est_client.c,0,negative,False
LibEST,RQ45,FR,heldout,196,1,1-2,est_server.c,1,positive,False
LibEST,RQ45,FR,heldout,196,1,1-2,est.h,0,negative,False
LibEST,RQ46-1,FR,heldout,197,5,3-10,est.c,1,positive,False
LibEST,RQ46-1,FR,heldout,197,5,3-10,est_server_http.h,0,negative,False
LibEST,RQ46-1,FR,heldout,198,5,3-10,est_locl.h,1,positive,False
LibEST,RQ46-1,FR,heldout,198,5,3-10,est_server.h,0,negative,False
LibEST,RQ46-1,FR,heldout,199,5,3-10,est_ossl_util.c,1,positive,False
LibEST,RQ46-1,FR,heldout,199,5,3-10,est_client_proxy.h,0,negative,False
LibEST,RQ46-1,FR,heldout,200,5,3-10,est_proxy.c,1,positive,False
LibEST,RQ46-1,FR,heldout,200,5,3-10,est.h,0,negative,False
LibEST,RQ46-1,FR,heldout,201,5,3-10,est_server.c,1,positive,False
LibEST,RQ46-1,FR,heldout,201,5,3-10,est_ossl_util.h,0,negative,False
LibEST,RQ46-2,NFR,heldout,202,5,3-10,est.c,1,positive,False
LibEST,RQ46-2,NFR,heldout,202,5,3-10,est_server_http.h,0,negative,False
LibEST,RQ46-2,NFR,heldout,203,5,3-10,est_locl.h,1,positive,False
LibEST,RQ46-2,NFR,heldout,203,5,3-10,est.h,0,negative,False
LibEST,RQ46-2,NFR,heldout,204,5,3-10,est_ossl_util.c,1,positive,False
LibEST,RQ46-2,NFR,heldout,204,5,3-10,est_server.h,0,negative,False
LibEST,RQ46-2,NFR,heldout,205,5,3-10,est_proxy.c,1,positive,False
LibEST,RQ46-2,NFR,heldout,205,5,3-10,est_client_http.c,0,negative,False
LibEST,RQ46-2,NFR,heldout,206,5,3-10,est_server.c,1,positive,False
LibEST,RQ46-2,NFR,heldout,206,5,3-10,est_client_proxy.h,0,negative,False
LibEST,RQ47,FR,heldout,207,4,3-10,est.c,1,positive,False
LibEST,RQ47,FR,heldout,207,4,3-10,est.h,0,negative,False
LibEST,RQ47,FR,heldout,208,4,3-10,est_client.c,1,positive,False
LibEST,RQ47,FR,heldout,208,4,3-10,est_locl.h,0,negative,False
LibEST,RQ47,FR,heldout,209,4,3-10,est_server.c,1,positive,False
LibEST,RQ47,FR,heldout,209,4,3-10,est_ossl_util.c,0,negative,False
LibEST,RQ47,FR,heldout,210,4,3-10,est_server_http.c,1,positive,False
LibEST,RQ47,FR,heldout,210,4,3-10,est_ossl_util.h,0,negative,False
LibEST,RQ48,FR,heldout,211,4,3-10,est_client.c,1,positive,False
LibEST,RQ48,FR,heldout,211,4,3-10,est.h,0,negative,False
LibEST,RQ48,FR,heldout,212,4,3-10,est_proxy.c,1,positive,False
LibEST,RQ48,FR,heldout,212,4,3-10,est_locl.h,0,negative,False
LibEST,RQ48,FR,heldout,213,4,3-10,est_server.c,1,positive,False
LibEST,RQ48,FR,heldout,213,4,3-10,est_ossl_util.c,0,negative,False
LibEST,RQ48,FR,heldout,214,4,3-10,est_server_http.c,1,positive,False
LibEST,RQ48,FR,heldout,214,4,3-10,est_client_proxy.h,0,negative,False
LibEST,RQ49,FR,heldout,215,5,3-10,est.c,1,positive,False
LibEST,RQ49,FR,heldout,215,5,3-10,est_proxy.c,0,negative,False
LibEST,RQ49,FR,heldout,216,5,3-10,est_client.c,1,positive,False
LibEST,RQ49,FR,heldout,216,5,3-10,est.h,0,negative,False
LibEST,RQ49,FR,heldout,217,5,3-10,est_locl.h,1,positive,False
LibEST,RQ49,FR,heldout,217,5,3-10,est_client_http.c,0,negative,False
LibEST,RQ49,FR,heldout,218,5,3-10,est_server.c,1,positive,False
LibEST,RQ49,FR,heldout,218,5,3-10,est_ossl_util.h,0,negative,False
LibEST,RQ49,FR,heldout,219,5,3-10,est_server.h,1,positive,False
LibEST,RQ49,FR,heldout,219,5,3-10,est_client_proxy.c,0,negative,False
LibEST,RQ5-1,FR,heldout,220,3,3-10,est_client.c,1,positive,False
LibEST,RQ5-1,FR,heldout,220,3,3-10,est_client_proxy.h,0,negative,False
LibEST,RQ5-1,FR,heldout,221,3,3-10,est_locl.h,1,positive,False
LibEST,RQ5-1,FR,heldout,221,3,3-10,est_client_http.c,0,negative,False
LibEST,RQ5-1,FR,heldout,222,3,3-10,est_proxy.c,1,positive,False
LibEST,RQ5-1,FR,heldout,222,3,3-10,est.h,0,negative,False
LibEST,RQ5-2,NFR,heldout,223,3,3-10,est_client.c,1,positive,False
LibEST,RQ5-2,NFR,heldout,223,3,3-10,est_ossl_util.c,0,negative,False
LibEST,RQ5-2,NFR,heldout,224,3,3-10,est_locl.h,1,positive,False
LibEST,RQ5-2,NFR,heldout,224,3,3-10,est_client_proxy.h,0,negative,False
LibEST,RQ5-2,NFR,heldout,225,3,3-10,est_proxy.c,1,positive,False
LibEST,RQ5-2,NFR,heldout,225,3,3-10,est_client_proxy.c,0,negative,False
LibEST,RQ50,FR,heldout,226,3,3-10,est_client.c,1,positive,False
LibEST,RQ50,FR,heldout,226,3,3-10,est.h,0,negative,False
LibEST,RQ50,FR,heldout,227,3,3-10,est_proxy.c,1,positive,False
LibEST,RQ50,FR,heldout,227,3,3-10,est_client_proxy.h,0,negative,False
LibEST,RQ50,FR,heldout,228,3,3-10,est_server.c,1,positive,False
LibEST,RQ50,FR,heldout,228,3,3-10,est_locl.h,0,negative,False
LibEST,RQ51,NFR,heldout,229,6,3-10,est.c,1,positive,False
LibEST,RQ51,NFR,heldout,229,6,3-10,est_client_proxy.c,0,negative,False
LibEST,RQ51,NFR,heldout,230,6,3-10,est_client.c,1,positive,False
LibEST,RQ51,NFR,heldout,230,6,3-10,est_ossl_util.c,0,negative,False
LibEST,RQ51,NFR,heldout,231,6,3-10,est_locl.h,1,positive,False
LibEST,RQ51,NFR,heldout,231,6,3-10,est_server_http.h,0,negative,False
LibEST,RQ51,NFR,heldout,232,6,3-10,est_proxy.c,1,positive,False
LibEST,RQ51,NFR,heldout,232,6,3-10,est.h,0,negative,False
LibEST,RQ51,NFR,heldout,233,6,3-10,est_server.c,1,positive,False
LibEST,RQ51,NFR,heldout,233,6,3-10,est_server.h,0,negative,False
LibEST,RQ51,NFR,heldout,234,6,3-10,est_server_http.c,1,positive,False
LibEST,RQ51,NFR,heldout,234,6,3-10,est_ossl_util.h,0,negative,False
LibEST,RQ55,FR,heldout,235,6,3-10,est.c,1,positive,False
LibEST,RQ55,FR,heldout,235,6,3-10,est_ossl_util.h,0,negative,False
LibEST,RQ55,FR,heldout,236,6,3-10,est_client.c,1,positive,False
LibEST,RQ55,FR,heldout,236,6,3-10,est_server_http.h,0,negative,False
LibEST,RQ55,FR,heldout,237,6,3-10,est_locl.h,1,positive,False
LibEST,RQ55,FR,heldout,237,6,3-10,est_client_proxy.c,0,negative,False
LibEST,RQ55,FR,heldout,238,6,3-10,est_proxy.c,1,positive,False
LibEST,RQ55,FR,heldout,238,6,3-10,est_client_proxy.h,0,negative,False
LibEST,RQ55,FR,heldout,239,6,3-10,est_server.c,1,positive,False
LibEST,RQ55,FR,heldout,239,6,3-10,est.h,0,negative,False
LibEST,RQ55,FR,heldout,240,6,3-10,est_server.h,1,positive,False
LibEST,RQ55,FR,heldout,240,6,3-10,est_client_http.c,0,negative,False
LibEST,RQ56,FR,heldout,241,5,3-10,est.c,1,positive,False
LibEST,RQ56,FR,heldout,241,5,3-10,est_ossl_util.c,0,negative,False
LibEST,RQ56,FR,heldout,242,5,3-10,est_client.c,1,positive,False
LibEST,RQ56,FR,heldout,242,5,3-10,est.h,0,negative,False
LibEST,RQ56,FR,heldout,243,5,3-10,est_locl.h,1,positive,False
LibEST,RQ56,FR,heldout,243,5,3-10,est_ossl_util.h,0,negative,False
LibEST,RQ56,FR,heldout,244,5,3-10,est_proxy.c,1,positive,False
LibEST,RQ56,FR,heldout,244,5,3-10,est_client_proxy.h,0,negative,False
LibEST,RQ56,FR,heldout,245,5,3-10,est_server.c,1,positive,False
LibEST,RQ56,FR,heldout,245,5,3-10,est_server_http.c,0,negative,False
LibEST,RQ57,FR,heldout,246,7,3-10,est.c,1,positive,False
LibEST,RQ57,FR,heldout,246,7,3-10,est.h,0,negative,False
LibEST,RQ57,FR,heldout,247,7,3-10,est_client.c,1,positive,False
LibEST,RQ57,FR,heldout,247,7,3-10,est_server_http.c,0,negative,False
LibEST,RQ57,FR,heldout,248,7,3-10,est_client_http.c,1,positive,False
LibEST,RQ57,FR,heldout,248,7,3-10,est_client_proxy.h,0,negative,False
LibEST,RQ57,FR,heldout,249,7,3-10,est_locl.h,1,positive,False
LibEST,RQ57,FR,heldout,249,7,3-10,est_ossl_util.h,0,negative,False
LibEST,RQ57,FR,heldout,250,7,3-10,est_proxy.c,1,positive,False
LibEST,RQ57,FR,heldout,250,7,3-10,est_ossl_util.c,0,negative,False
LibEST,RQ57,FR,heldout,251,7,3-10,est_server.c,1,positive,False
LibEST,RQ57,FR,heldout,251,7,3-10,est_server_http.h,0,negative,False
LibEST,RQ57,FR,heldout,252,7,3-10,est_server.h,1,positive,False
LibEST,RQ57,FR,heldout,252,7,3-10,est_client_proxy.c,0,negative,False
LibEST,RQ58,FR,heldout,253,5,3-10,est.c,1,positive,False
LibEST,RQ58,FR,heldout,253,5,3-10,est_client_proxy.h,0,negative,False
LibEST,RQ58,FR,heldout,254,5,3-10,est_locl.h,1,positive,False
LibEST,RQ58,FR,heldout,254,5,3-10,est_server_http.h,0,negative,False
LibEST,RQ58,FR,heldout,255,5,3-10,est_proxy.c,1,positive,False
LibEST,RQ58,FR,heldout,255,5,3-10,est_ossl_util.c,0,negative,False
LibEST,RQ58,FR,heldout,256,5,3-10,est_server.c,1,positive,False
LibEST,RQ58,FR,heldout,256,5,3-10,est_client_proxy.c,0,negative,False
LibEST,RQ58,FR,heldout,257,5,3-10,est_server.h,1,positive,False
LibEST,RQ58,FR,heldout,257,5,3-10,est_client_http.c,0,negative,False
LibEST,RQ6-1,FR,validation,258,1,1-2,est_client.c,1,positive,False
LibEST,RQ6-1,FR,validation,258,1,1-2,est_proxy.c,0,negative,False
LibEST,RQ6-2,NFR,heldout,259,1,1-2,est_client.c,1,positive,False
LibEST,RQ6-2,NFR,heldout,259,1,1-2,est_client_proxy.h,0,negative,False
LibEST,RQ7-1,FR,validation,260,2,1-2,est_client.c,1,positive,False
LibEST,RQ7-1,FR,validation,260,2,1-2,est_server_http.c,0,negative,False
LibEST,RQ7-1,FR,validation,261,2,1-2,est_server.c,1,positive,False
LibEST,RQ7-1,FR,validation,261,2,1-2,est.h,0,negative,False
LibEST,RQ7-2,NFR,heldout,262,2,1-2,est_client.c,1,positive,False
LibEST,RQ7-2,NFR,heldout,262,2,1-2,est.c,0,negative,False
LibEST,RQ7-2,NFR,heldout,263,2,1-2,est_server.c,1,positive,False
LibEST,RQ7-2,NFR,heldout,263,2,1-2,est_server_http.h,0,negative,False
LibEST,RQ8-1,FR,heldout,264,8,3-10,est.c,1,positive,False
LibEST,RQ8-1,FR,heldout,264,8,3-10,est_ossl_util.c,0,negative,False
LibEST,RQ8-1,FR,heldout,265,8,3-10,est_client.c,1,positive,False
LibEST,RQ8-1,FR,heldout,265,8,3-10,est_proxy.c,0,negative,False
LibEST,RQ8-1,FR,heldout,266,8,3-10,est_client_http.c,1,positive,False
LibEST,RQ8-1,FR,heldout,266,8,3-10,est_client_proxy.c,0,negative,False
LibEST,RQ8-1,FR,heldout,267,8,3-10,est_locl.h,1,positive,False
LibEST,RQ8-1,FR,heldout,267,8,3-10,est.h,0,negative,False
LibEST,RQ8-1,FR,heldout,268,8,3-10,est_server.c,1,positive,False
LibEST,RQ8-1,FR,heldout,268,8,3-10,est_client_proxy.h,0,negative,False
LibEST,RQ8-1,FR,heldout,269,8,3-10,est_server.h,1,positive,False
LibEST,RQ8-1,FR,heldout,269,8,3-10,est_ossl_util.h,0,negative,False
LibEST,RQ8-1,FR,heldout,270,8,3-10,est_server_http.c,1,positive,False
LibEST,RQ8-1,FR,heldout,270,8,3-10,est_ossl_util.h,0,negative,True
LibEST,RQ8-1,FR,heldout,271,8,3-10,est_server_http.h,1,positive,False
LibEST,RQ8-1,FR,heldout,271,8,3-10,est_client_proxy.c,0,negative,True
LibEST,RQ8-2,NFR,heldout,272,8,3-10,est.c,1,positive,False
LibEST,RQ8-2,NFR,heldout,272,8,3-10,est_client_proxy.c,0,negative,False
LibEST,RQ8-2,NFR,heldout,273,8,3-10,est_client.c,1,positive,False
LibEST,RQ8-2,NFR,heldout,273,8,3-10,est_proxy.c,0,negative,False
LibEST,RQ8-2,NFR,heldout,274,8,3-10,est_client_http.c,1,positive,False
LibEST,RQ8-2,NFR,heldout,274,8,3-10,est_ossl_util.c,0,negative,False
LibEST,RQ8-2,NFR,heldout,275,8,3-10,est_locl.h,1,positive,False
LibEST,RQ8-2,NFR,heldout,275,8,3-10,est.h,0,negative,False
LibEST,RQ8-2,NFR,heldout,276,8,3-10,est_server.c,1,positive,False
LibEST,RQ8-2,NFR,heldout,276,8,3-10,est_client_proxy.h,0,negative,False
LibEST,RQ8-2,NFR,heldout,277,8,3-10,est_server.h,1,positive,False
LibEST,RQ8-2,NFR,heldout,277,8,3-10,est_ossl_util.h,0,negative,False
LibEST,RQ8-2,NFR,heldout,278,8,3-10,est_server_http.c,1,positive,False
LibEST,RQ8-2,NFR,heldout,278,8,3-10,est_ossl_util.h,0,negative,True
LibEST,RQ8-2,NFR,heldout,279,8,3-10,est_server_http.h,1,positive,False
LibEST,RQ8-2,NFR,heldout,279,8,3-10,est_ossl_util.c,0,negative,True
LibEST,RQ9-1,FR,heldout,280,1,1-2,est_client.c,1,positive,False
LibEST,RQ9-1,FR,heldout,280,1,1-2,est_client_http.c,0,negative,False
LibEST,RQ9-2,NFR,heldout,281,1,1-2,est_client.c,1,positive,False
LibEST,RQ9-2,NFR,heldout,281,1,1-2,est_client_http.c,0,negative,False
